[[ 963,    0,    2,    0,    0,    1,    7,    2,    7,    4],
 [   2, 1107,   14,    2,    2,    1,    5,   10,   14,    9],
 [   0,    4,  953,    5,    0,    0,    0,    9,    7,    1],
 [   0,    0,    4,  961,    0,    4,    0,    4,    4,    4],
 [   6,    0,   15,    2,  965,    0,   11,    8,   12,   29],
 [   0,    0,    1,   15,    0,  870,    9,    0,    6,    7],
 [   6,    4,    2,    0,    2,    5,  922,    0,    6,    0],
 [   1,    1,   14,   11,    0,    1,    0,  975,    9,   13],
 [   2,   19,   25,   11,    4,    3,    4,    5,  897,    1],
 [   0,    0,    2,    3,    9,    7,    0,   15,   12,  941]],
[[ 969,    0,    3,    0,    0,    2,    5,    0,    6,    2],
 [   2, 1115,    7,    2,    0,    0,    4,   10,    4,    5],
 [   0,    1,  979,    7,    0,    1,    1,    6,    4,    0],
 [   0,    1,    8,  947,    0,    5,    0,    1,    2,    5],
 [   1,    0,    7,    4,  960,    2,   10,    4,    9,   18],
 [   0,    1,    0,   19,    0,  868,    5,    0,    5,    6],
 [   3,    3,    2,    0,    6,    3,  931,    1,    4,    0],
 [   1,    0,   14,   15,    0,    2,    0,  983,    6,    6],
 [   3,   14,   11,    9,    4,    3,    2,    2,  921,    5],
 [   1,    0,    1,    7,   12,    6,    0,   21,   13,  962]],
[[ 967,    0,    5,    1,    0,    4,    6,    0,    7,    4],
 [   0, 1126,    6,    0,    2,    2,    2,   10,    0,    5],
 [   4,    2,  997,   11,    7,    2,    2,   17,    8,    2],
 [   2,    2,    3,  960,    2,   13,    0,   12,    9,    6],
 [   0,    0,    4,    1,  940,    3,    5,    3,    8,   11],
 [   2,    1,    3,   16,    4,  841,   10,    0,   12,   16],
 [   4,    0,    2,    2,    6,    7,  930,    0,    1,    1],
 [   1,    0,    9,   10,    2,    4,    0,  973,    4,    6],
 [   0,    4,    2,    7,    1,   12,    3,    2,  920,    9],
 [   0,    0,    1,    2,   18,    4,    0,   11,    5,  949]],
[[ 968,    0,    4,    1,    1,    2,    5,    2,    8,    3],
 [   0, 1118,   12,    1,    2,    2,    3,   10,    6,    7],
 [   1,    3,  982,    6,    2,    1,    2,   17,    3,    1],
 [   0,    4,    9,  958,    0,    6,    1,    4,    7,    5],
 [   1,    0,    8,    1,  944,    0,    6,    1,    6,   12],
 [   0,    0,    0,   16,    0,  868,    8,    1,    5,    8],
 [   3,    2,    2,    0,    6,    5,  930,    0,    8,    1],
 [   3,    0,    9,    8,    3,    3,    0,  977,    9,    9],
 [   4,    8,    3,    7,    4,    3,    3,    1,  915,    0],
 [   0,    0,    3,   12,   20,    2,    0,   15,    7,  963]],
[[ 965,    0,    2,    3,    1,    4,    9,    1,    6,    6],
 [   1, 1120,   10,    1,    1,    1,    3,    4,    3,    7],
 [   0,    3,  978,    8,    1,    2,    0,   14,    7,    1],
 [   0,    0,    3,  957,    0,    5,    0,    3,    6,    3],
 [   1,    2,    6,    1,  960,    1,    5,    3,    8,   15],
 [   3,    1,    1,   13,    0,  854,   16,    2,    9,    9],
 [   6,    3,    2,    0,    4,    3,  923,    0,    2,    1],
 [   3,    0,    9,    6,    0,    1,    0,  984,    5,    6],
 [   1,    6,   20,   19,    3,   17,    2,    2,  920,    2],
 [   0,    0,    1,    2,   12,    4,    0,   15,    8,  959]],
[[ 964,    0,    5,    0,    0,    2,    8,    2,    7,    3],
 [   1, 1113,    6,    0,    0,    1,    3,    6,    1,    5],
 [   2,    2,  968,    8,    2,    2,    2,   22,   12,    0],
 [   1,    1,    4,  971,    1,   14,    0,    2,    5,    8],
 [   2,    1,    6,    2,  951,    0,    4,    8,    7,   17],
 [   1,    1,    2,   15,    0,  845,   14,    1,   12,    8],
 [   2,    4,    4,    0,    6,    5,  926,    0,    6,    0],
 [   4,    0,   11,    7,    2,    2,    0,  970,    4,   12],
 [   3,   13,   22,    6,    4,   17,    1,    2,  915,    6],
 [   0,    0,    4,    1,   16,    4,    0,   15,    5,  950]],
[[ 966,    0,    1,    0,    1,    1,    9,    2,    6,    5],
 [   0, 1117,   16,    0,    3,    1,    5,    9,    8,    8],
 [   1,    4,  975,    5,    1,    0,    1,   11,    6,    0],
 [   0,    3,    6,  977,    1,    7,    0,    5,    5,    6],
 [   3,    0,    8,    0,  956,    1,    8,    1,    7,   24],
 [   0,    0,    0,   12,    0,  869,    7,    0,    5,    3],
 [   6,    1,    0,    0,    2,    4,  925,    0,    3,    0],
 [   1,    0,    8,    5,    0,    2,    0,  984,    8,   12],
 [   3,   10,   16,    8,    3,    5,    3,    3,  918,    4],
 [   0,    0,    2,    3,   15,    2,    0,   13,    8,  947]],
[[ 944,    0,    8,    5,    0,    7,    7,    1,    7,    8],
 [   1, 1106,   20,    3,    2,    4,    4,   22,   12,    7],
 [   2,    3,  893,   23,    4,    2,    6,   17,    7,    0],
 [   1,    2,   15,  879,    1,   16,    0,    3,   17,   11],
 [   5,    1,   19,    4,  924,    9,   13,   19,   18,   50],
 [   8,    4,    3,   50,    3,  792,   24,    2,   43,   10],
 [  12,    4,   11,    4,    9,   15,  900,    0,   12,    1],
 [   2,    0,   20,   14,    1,    9,    2,  924,    8,   27],
 [   4,   15,   36,   19,   10,   28,    2,    0,  839,   10],
 [   1,    0,    7,    9,   28,   10,    0,   40,   11,  885]],
[[ 966,    0,    5,    0,    1,    1,    7,    2,    6,    7],
 [   1, 1113,    7,    1,    1,    0,    3,    2,    1,    5],
 [   1,    3,  964,    9,    3,    0,    1,   16,    8,    1],
 [   0,    1,    3,  960,    0,    6,    0,    3,    1,   11],
 [   1,    1,    6,    1,  957,    0,    3,    4,    5,   11],
 [   0,    0,    1,   16,    0,  865,   14,    1,   10,    7],
 [   4,    3,    4,    0,    3,    3,  927,    0,    3,    0],
 [   3,    0,   12,    7,    1,    1,    0,  978,    5,   15],
 [   3,   14,   29,   13,    5,   11,    3,    5,  927,    5],
 [   1,    0,    1,    3,   11,    5,    0,   17,    8,  947]],
[[ 932,    0,    8,    5,    0,    6,    6,    1,    6,    9],
 [   1, 1106,   34,    6,    2,    7,    4,   28,   16,    8],
 [   2,    2,  863,   19,    3,    2,    3,    9,    5,    0],
 [   2,    3,   18,  872,    1,   16,    0,    4,   14,   11],
 [   5,    1,   26,    5,  935,   18,   18,   23,   27,   76],
 [  13,    5,    4,   58,    3,  785,   25,    2,   42,   10],
 [  15,    4,   12,    4,    7,   12,  899,    1,   13,    1],
 [   2,    0,   22,   15,    1,    8,    1,  918,    8,   26],
 [   6,   14,   41,   19,    7,   29,    2,    1,  831,   13],
 [   2,    0,    4,    7,   23,    9,    0,   41,   12,  855]],
[[ 966,    0,    6,    0,    0,    0,    7,    1,    7,    5],
 [   1, 1126,   17,    0,    2,    2,    4,   17,    9,    9],
 [   1,    3,  949,   13,    4,    0,    1,   18,    9,    0],
 [   0,    0,    6,  956,    0,    5,    0,    5,    2,    8],
 [   2,    0,    8,    4,  954,    1,    9,    6,   11,   33],
 [   0,    0,    1,   19,    0,  865,    6,    1,    1,    7],
 [   6,    5,    3,    0,    3,    6,  929,    0,    5,    1],
 [   1,    0,   14,   10,    0,    2,    0,  959,    8,   13],
 [   2,    1,   27,    6,    3,    1,    2,    4,  910,    2],
 [   1,    0,    1,    2,   16,   10,    0,   17,   12,  931]],
[[ 959,    0,    2,    1,    1,    1,    7,    2,    5,    7],
 [   1, 1109,    6,    1,    0,    0,    3,    4,    0,    6],
 [   2,    3,  962,    5,    2,    1,    2,   10,   10,    0],
 [   0,    0,    4,  954,    0,    5,    0,    8,    4,    3],
 [   2,    2,    9,    2,  956,    1,   10,    3,    6,   15],
 [   5,    0,    1,   22,    0,  857,   23,    2,   20,   15],
 [   6,    4,    4,    0,    3,    3,  910,    0,    4,    1],
 [   3,    0,   11,    8,    0,    0,    0,  975,    4,   10],
 [   1,   17,   31,   13,    4,   16,    3,    7,  909,    9],
 [   1,    0,    2,    4,   16,    8,    0,   17,   12,  943]],
[[ 932,    0,   11,    4,    0,    6,   10,    1,   11,    5],
 [   0, 1096,   18,    4,    0,    2,    4,   16,   16,    7],
 [   2,    4,  878,   16,    2,    1,    1,   12,    6,    3],
 [   2,    1,   18,  912,    0,    8,    0,    8,    8,   10],
 [   7,    1,   29,    3,  923,    9,   13,   27,   14,   73],
 [   5,    5,    1,   31,    0,  833,   24,    1,   27,    4],
 [  10,    4,   13,    3,    7,   10,  903,    1,    9,    0],
 [   2,    0,   21,   15,    1,    3,    0,  903,    6,   13],
 [  18,   24,   40,   18,    8,   13,    3,    2,  860,    9],
 [   2,    0,    3,    4,   41,    7,    0,   57,   17,  885]],
